,train_acc_new,train_eod_new,test_acc_new,test_eod_new,train_acc_fedavg,train_eod_fedavg,test_acc_fedavg,test_eod_fedavg,train_tpr_new,train_fpr_new,test_tpr_new,test_fpr_new,train_tpr_fedavg,train_fpr_fedavg,test_tpr_fedavg,test_fpr_fedavg,train_acc_fairfed,train_eod_fairfed,test_acc_fairfed,test_eod_fairfed
0,0.8177271464295638,0.023233232284956384,0.8266666666666667,0.10997442455242967,0.8463462072797999,0.13066028798787416,0.8511111111111112,0.06976744186046512,-0.023233232284956384,0.001192764938988504,0.10997442455242967,-0.016443874748214612,-0.13066028798787416,-0.05138473955910296,0.004092071611253134,-0.06976744186046512,0.8505140316754654,0.11315839333080713,0.8511111111111112,0.07441860465116279
1,0.8330091692136705,0.003039383561643849,0.8311111111111111,0.048172757475083094,0.855515420950264,0.1031892123287671,0.8466666666666667,0.10631229235880396,-0.003039383561643849,0.0005777358151245401,-0.048172757475083094,0.020050125313283207,-0.1031892123287671,-0.05058447981296646,-0.10631229235880396,-0.031829573934837097,0.8571825507085301,0.08345462328767128,0.8355555555555556,0.03543743078626804
2,0.8327313142539594,0.004708097928436961,0.84,0.08429118773946365,0.8519033064740206,0.07904896421845575,0.8622222222222222,0.03816961027587214,0.004708097928436961,-0.0008789885611077686,0.08429118773946365,-0.005911545759743106,-0.07904896421845575,-0.04326309452137267,0.01532567049808431,-0.03816961027587214,0.855515420950264,0.04223163841807909,0.86,0.04022988505747127
3,0.8255070853014727,0.005937000123046654,0.8355555555555556,0.06281920326864143,0.8444012225618227,0.06493786144948932,0.8466666666666667,0.08529111338100098,0.005937000123046654,-0.003337539724584039,-0.06281920326864143,0.016459627329192546,-0.06493786144948932,-0.04516737271853141,-0.08529111338100098,-0.0359472049689441,0.8449569324812448,0.06512243140150115,0.8555555555555555,0.10776302349336059
4,0.8030008335648792,0.0029527559055118058,0.8222222222222222,0.03749999999999998,0.8330091692136705,0.14324967191601046,0.8555555555555555,0.08881578947368418,-0.0029527559055118058,-0.002556723915008524,0.03749999999999998,0.004191660041916602,-0.14324967191601046,-0.053903452063571985,-0.08881578947368418,-0.04220568042205681,0.8385662684078911,0.09774852362204722,0.8622222222222222,0.10986842105263162
5,0.8141150319533204,0.0020315141252623195,0.8155555555555556,0.21313131313131317,0.8410669630452904,0.12177695547769946,0.8222222222222222,0.11212121212121207,0.0002558752903200068,-0.0020315141252623195,0.21313131313131317,-0.0010269576379974346,-0.12177695547769946,-0.05236804925080628,0.11212121212121207,-0.05549238951036127,0.846901917199222,0.08713537771129393,0.8266666666666667,0.101010101010101
6,0.8177271464295638,0.009004653984322375,0.8133333333333334,0.09824561403508775,0.8402333981661573,0.09717443436555107,0.8444444444444444,0.19298245614035087,-0.009004653984322375,0.0009226608020829405,-0.09824561403508775,-0.02313845693779904,-0.09717443436555107,-0.04777728370038687,-0.19298245614035087,-0.06220095693779904,0.8419005279244235,0.07427417749594789,0.8488888888888889,0.147953216374269
7,0.8257849402611837,0.005154479438895132,0.8088888888888889,0.17191011235955056,0.8480133370380661,0.09030152155274823,0.8377777777777777,0.250561797752809,-0.005154479438895132,-0.0002461959582734999,-0.17191011235955056,-0.01360034268579996,-0.09030152155274823,-0.05484000690034148,-0.250561797752809,-0.06925108874134361,0.8527368713531537,0.048569721438698345,0.8422222222222222,0.2842696629213483
8,0.81939427618783,0.015483300154833013,0.82,0.0978328173374613,0.8413448180050014,0.11967340815325583,0.8511111111111112,0.04625439919557566,-0.015483300154833013,0.00346926354230067,0.0978328173374613,-0.007541478129713425,-0.11967340815325583,-0.04759586122945832,-0.017956656346749256,-0.04625439919557566,0.847179772158933,0.08905301828183454,0.8511111111111112,0.03720462543991956
9,0.8346762989719366,0.015090216779888366,0.8288888888888889,0.024405506883604544,0.8513475965545985,0.062470252260828196,0.8288888888888889,0.09386733416770959,0.015090216779888366,-0.003803380987934264,-0.024405506883604544,-0.013775971093044258,-0.062470252260828196,-0.04069076127533667,-0.09386733416770959,-0.05205510388437217,0.8521811614337316,0.04332352559387309,0.8333333333333334,0.08322903629536921
