,train_acc_new,train_eod_new,test_acc_new,test_eod_new,train_acc_fedavg,train_eod_fedavg,test_acc_fedavg,test_eod_fedavg,train_tpr_new,train_fpr_new,test_tpr_new,test_fpr_new,train_tpr_fedavg,train_fpr_fedavg,test_tpr_fedavg,test_fpr_fedavg,train_acc_fairfed,train_eod_fairfed,test_acc_fairfed,test_eod_fairfed
0,0.811058627396499,0.01085790884718496,0.7955555555555556,0.15625000000000003,0.8388441233676021,0.15518319928507596,0.8222222222222222,0.28125,0.01085790884718496,-0.0018852978099217002,-0.15625000000000003,-0.002071618822136731,-0.15518319928507596,-0.04777915274604535,-0.28125,-0.05267830719147677,0.8438455126424007,0.12394995531724756,0.8333333333333334,0.23958333333333331
1,0.8155043067518756,0.020996790750883287,0.8022222222222222,0.05499704316972209,0.8435676576826896,0.14448707695111213,0.8311111111111111,0.2649319929036073,0.020996790750883287,-0.004662853934011425,-0.05499704316972209,-0.05046912832929781,-0.14448707695111213,-0.044163410468190646,-0.2649319929036073,-0.08928571428571429,0.8507918866351765,0.07594885449041783,0.8311111111111111,0.13719692489651097
2,0.81939427618783,0.011362609559953052,0.8444444444444444,0.05263157894736842,0.8430119477632676,0.1259374717628987,0.8644444444444445,0.26842105263157895,0.011362609559953052,-0.002011914054114154,-0.05263157894736842,-0.015768580460192604,-0.1259374717628987,-0.0438272495180764,-0.26842105263157895,-0.05829596412556054,0.8496804667963324,0.06490015360983098,0.8644444444444445,0.1578947368421052
3,0.8157821617115866,0.01131972364260897,0.8177777777777778,0.13297872340425532,0.8388441233676021,0.13019633865490454,0.8444444444444444,0.23936170212765956,-0.01131972364260897,0.0027125413854360153,-0.13297872340425532,0.002013591744273846,-0.13019633865490454,-0.04334000020220655,-0.23936170212765956,-0.03703570529646543,0.8407891080855793,0.057925758226316404,0.8511111111111112,0.20877659574468088
4,0.7988330091692136,0.012346100841676033,0.7888888888888889,0.0894868585732165,0.8327313142539594,0.23081741665812464,0.8355555555555556,0.33416770963704623,-0.012346100841676033,0.006018005928697622,-0.0894868585732165,-0.018443997317236754,-0.23081741665812464,-0.04593252184904835,-0.33416770963704623,-0.05309635591325732,0.837454848569047,0.1439277456976572,0.8377777777777777,0.3554443053817271
5,0.7946651847735482,0.009794156706507295,0.8333333333333334,0.17327117327117325,0.8268963601000278,0.1764054891544931,0.8622222222222222,0.3247863247863248,-0.009794156706507295,0.0009346713892168443,-0.17327117327117325,0.026159147869674184,-0.1764054891544931,-0.05426013380558835,-0.3247863247863248,-0.03571428571428571,0.8357877188107807,0.10441567065073043,0.8711111111111111,0.2882672882672882
6,0.8049458182828564,0.017718996639837448,0.8222222222222222,0.10600490196078433,0.8332870241733815,0.1674611237008674,0.8555555555555555,0.02941176470588236,-0.017718996639837448,0.004681357095170979,0.10600490196078433,0.021339485257011032,-0.1674611237008674,-0.051067822305466956,-0.02941176470588236,-0.02908946723379713,0.8346762989719366,0.1318473079628038,0.8622222222222222,0.0393987455843126
7,0.8216171158655182,0.016723579371333508,0.8155555555555556,0.00666666666666671,0.8452347874409558,0.16323731138545955,0.8466666666666667,0.13666666666666666,0.016723579371333508,0.0002154433951128687,-0.00666666666666671,-0.0051166451982252795,-0.16323731138545955,-0.04845356335353688,-0.13666666666666666,-0.049019607843137254,0.8502361767157544,0.10603274669468526,0.8533333333333334,0.049019607843137254
8,0.8018894137260351,0.02736117347702438,0.8177777777777778,0.09375,0.8385662684078911,0.2090605198822531,0.8577777777777778,0.35416666666666663,-0.02736117347702438,0.00521358642981911,-0.09375,0.014560279557367502,-0.2090605198822531,-0.05073439376969458,-0.35416666666666663,-0.02235002912055911,0.8444012225618227,0.16759966072943167,0.8555555555555555,0.30208333333333337
9,0.8155043067518756,0.012898131087128173,0.82,0.11899313501144165,0.8393998332870242,0.1027598355842631,0.8488888888888889,0.21681922196796344,-0.012898131087128173,-0.00034029090273657997,-0.11899313501144165,-0.02009456264775413,-0.1027598355842631,-0.043145667498999826,-0.21681922196796344,-0.06060606060606061,0.8446790775215337,0.0499726648713224,0.8555555555555555,0.16418764302059502
