,train_acc_new,train_eod_new,test_acc_new,test_eod_new,train_acc_fedavg,train_eod_fedavg,test_acc_fedavg,test_eod_fedavg,train_tpr_new,train_fpr_new,test_tpr_new,test_fpr_new,train_tpr_fedavg,train_fpr_fedavg,test_tpr_fedavg,test_fpr_fedavg,train_acc_fairfed,train_eod_fairfed,test_acc_fairfed,test_eod_fairfed
0,0.8121700472353431,0.011991791003383434,0.7844444444444445,0.033333333333333326,0.8457904973603779,0.18556769648899002,0.8188888888888889,0.1946236559139785,-0.011991791003383434,0.0010648143988066863,-0.033333333333333326,-0.02697390170027608,-0.18556769648899002,-0.06132286340722636,-0.1946236559139785,-0.09177738266486782,0.8485690469574881,0.09995008042598036,0.8344444444444444,0.11827956989247312
1,0.819672131147541,0.006175526691436284,0.8177777777777778,0.07857142857142857,0.8482911919977771,0.17179100397865898,0.8377777777777777,0.06089065255731922,0.006175526691436284,-0.0007226554757009881,0.07857142857142857,0.005555555555555557,-0.17179100397865898,-0.05929965849431674,-0.05499999999999999,-0.06089065255731922,0.8544040011114198,0.0947082822924365,0.8366666666666667,0.04360670194003527
2,0.8168935815504307,0.01892642668603106,0.8177777777777778,0.07775919732441472,0.8449569324812448,0.11784639856149942,0.8488888888888889,0.25794314381270905,-0.01892642668603106,0.0006604681701081125,-0.07775919732441472,-0.004524886877828059,-0.11784639856149942,-0.06219696084486509,-0.25794314381270905,-0.053118237261459776,0.8532925812725757,0.033026747013426366,0.8455555555555555,0.19272575250836121
3,0.8210614059460961,0.014449004146703026,0.8222222222222222,0.04368686868686866,0.8385662684078911,0.06229723051801561,0.8355555555555556,0.11654040404040406,-0.014449004146703026,0.0012582475156810713,-0.04368686868686866,-0.010225656762218392,-0.06229723051801561,-0.05480575914168831,-0.11654040404040406,-0.05922086670159419,0.8419005279244235,0.036897035860348044,0.8511111111111112,0.07727272727272727
4,0.8066129480411225,0.009861680327868827,0.8122222222222222,0.023466833541927412,0.8363434287302028,0.19426656420765026,0.8455555555555555,0.20556946182728403,0.009861680327868827,0.0014193401874561251,0.023466833541927412,0.013194895089768552,-0.19426656420765026,-0.06745220694496057,-0.20556946182728403,-0.04791261085874973,0.8360655737704918,0.09522284836065575,0.8477777777777777,0.07759699624530664
5,0.801611558766324,0.009524957800819855,0.8155555555555556,0.08854166666666669,0.8324534592942484,0.18627923800337598,0.8444444444444444,0.13020833333333337,0.009524957800819855,-0.0008508548122765219,0.08854166666666669,-0.0039255862049156,-0.18627923800337598,-0.06630032963349225,-0.13020833333333337,-0.06675411468456478,0.8366212836899138,0.08222811671087532,0.8366666666666667,0.0625
6,0.8038343984440123,0.006639673179524852,0.7922222222222223,0.06952216960826518,0.837454848569047,0.17236881436995571,0.8233333333333334,0.10761945759793373,0.006639673179524852,-0.0026960971334891795,0.06952216960826518,-0.011360261360261366,-0.17236881436995571,-0.05851178212945428,-0.10761945759793373,-0.06293621918621918,0.8416226729647124,0.10358977146118103,0.8255555555555556,0.08286698235040896
7,0.8146707418727425,0.0320611615833874,0.8133333333333334,0.10195160031225603,0.8494026118366212,0.20291207008436085,0.8511111111111112,0.06744730679156913,0.0320611615833874,-0.005126314016325899,0.10195160031225603,0.009726836471022515,-0.20291207008436085,-0.06487791997304816,-0.06744730679156913,-0.05252860834256183,0.8496804667963324,0.13568705386112917,0.8511111111111112,0.03392395717977113
8,0.8052236732425674,0.019240109089550594,0.8222222222222222,0.08500000000000002,0.837454848569047,0.177475996562932,0.8566666666666667,0.11666666666666664,-0.019240109089550594,0.0029192180985705765,0.08500000000000002,0.0001348690421600629,-0.177475996562932,-0.056608053528886246,-0.11666666666666664,-0.05456801445796132,0.8391219783273132,0.10554040422908806,0.8544444444444445,0.07166666666666671
9,0.8163378716310086,0.003064903846153849,0.8011111111111111,0.11425264550264552,0.8485690469574881,0.14204153334588115,0.8311111111111111,0.0701792662085015,-0.002321350147437118,-0.003064903846153849,0.11425264550264552,-0.016844842005745243,-0.14204153334588115,-0.05473141642011835,0.0031415343915344174,-0.0701792662085015,0.8494026118366212,0.03513394817742649,0.8277777777777777,0.05804334387840442
